id,ipim_type,property_type,price,currency,city,municipality,region,surface,rooms,price_per_m2,latitude,longitude,reliability_score,reliability_level,is_outlier,scraped_at,last_updated
tunisieannonce:tunisieannonce_dd80263a4d56,appartement,apartment,180000.0,TND,Ariana,Ariana Ville,TUNIS,133.0,3.0,1353.38,36.866011,10.193923,100.0,HIGH,False,2026-04-02 09:48:35.853408+00,2026-04-09 15:41:25.497932+00
tunisieannonce:tunisieannonce_dda2ad61515f,terrain,land,700000.0,TND,Kalaa El Kebira,Kalaa El Kebira,TUNIS,315.0,2.0,2222.22,35.8697,10.5544,100.0,HIGH,False,2026-03-31 12:25:13.81995+00,2026-04-09 15:41:29.243943+00
tunisieannonce:tunisieannonce_dde374b82344,terrain,land,90000.0,TND,Chatt Meriem,Jebel Jelloud,TUNIS,905.0,,99.45,36.7667,10.1833,90.0,HIGH,False,2026-04-01 22:34:12.860164+00,2026-04-09 15:41:25.545592+00
tunisieannonce:tunisieannonce_dde91a616e46,terrain,land,350000.0,TND,Kalaa El Kebira,Kalaa El Kebira,TUNIS,160.0,2.0,2187.5,35.8697,10.5544,100.0,HIGH,False,2026-03-31 13:29:44.785993+00,2026-04-09 15:41:28.702131+00
tunisieannonce:tunisieannonce_de0b414db052,terrain,land,400000.0,TND,Bou Arada,Bou Arada,TUNIS,,,,36.3333,9.6333,55.0,LOW,False,2026-04-02 09:44:32.279544+00,2026-04-09 15:41:25.943944+00
tunisieannonce:tunisieannonce_de29fa30e289,terrain,land,1891.0,TND,Cite Jardins,Jebel Jelloud,TUNIS,609.0,,3.11,36.7667,10.1833,80.0,GOOD,True,2026-04-01 22:28:04.867974+00,2026-04-09 15:41:28.953445+00
tunisieannonce:tunisieannonce_de48fa944175,terrain,land,750000.0,TND,Hammamet,Hammamet,TUNIS,300.0,2.0,2500.0,36.4,10.6167,100.0,HIGH,False,2026-04-06 11:30:08.711932+00,2026-04-09 15:41:29.874066+00
tunisieannonce:tunisieannonce_de61e4d077e3,appartement,apartment,155000.0,TND,El Aouina,Jebel Jelloud,TUNIS,54.0,5.0,2870.37,36.7667,10.1833,100.0,HIGH,False,2026-03-27 17:49:34.903471+00,2026-04-09 15:41:28.294273+00
tunisieannonce:tunisieannonce_de7b89f31f6f,maison,villa,130000.0,TND,Sfax,Agareb,TUNIS,430.0,1.0,302.33,34.7392,10.5258,100.0,HIGH,False,2026-04-01 20:58:23.634745+00,2026-04-09 15:41:28.809121+00
tunisieannonce:tunisieannonce_de928394dda1,appartement,apartment,170000.0,TND,Republique,Jebel Jelloud,TUNIS,55.0,1.0,3090.91,36.7667,10.1833,100.0,HIGH,False,2026-04-06 17:49:44.667902+00,2026-04-09 15:41:25.89499+00
tunisieannonce:tunisieannonce_ded729bc311d,terrain,land,2000.0,TND,Naassen,Jebel Jelloud,TUNIS,,,,36.7667,10.1833,35.0,LOW,True,2026-04-06 17:24:43.661741+00,2026-04-09 15:41:32.130102+00
tunisieannonce:tunisieannonce_dee741a67962,maison,villa,135000.0,TND,Ben Arous,Ben Arous,TUNIS,150.0,2.0,900.0,36.745,10.225,100.0,HIGH,False,2026-03-31 13:16:53.370787+00,2026-04-09 15:41:30.260618+00
tunisieannonce:tunisieannonce_df13b744c84f,terrain,land,90000.0,TND,Mejez El Bab,Mejez El Bab,TUNIS,,,,36.6492,9.6108,55.0,LOW,False,2026-03-29 11:21:51.029107+00,2026-04-09 15:41:31.645813+00
tunisieannonce:tunisieannonce_df29b5c0b146,terrain,land,170000.0,TND,Sidi Salah,Jebel Jelloud,TUNIS,225.0,,755.56,36.7667,10.1833,100.0,HIGH,False,2026-04-06 10:52:07.652763+00,2026-04-09 15:41:30.357646+00
tunisieannonce:tunisieannonce_df6153f5ffbe,terrain,land,144000.0,TND,Beni Khalled,Beni Khalled,TUNIS,659.0,,218.51,36.65,10.5833,100.0,HIGH,False,2026-03-26 23:43:58.031072+00,2026-04-09 15:41:33.950106+00
tunisieannonce:tunisieannonce_dfad4edd7316,appartement,apartment,350000.0,TND,Khezama Ouest,Jebel Jelloud,TUNIS,180.0,3.0,1944.44,36.7667,10.1833,100.0,HIGH,False,2026-03-26 23:41:30.443039+00,2026-04-09 15:41:30.802809+00
tunisieannonce:tunisieannonce_e05518a34705,terrain,land,280000.0,TND,Ariana,Ariana Ville,TUNIS,428.0,6.0,654.21,36.866011,10.193923,100.0,HIGH,False,2026-03-27 16:07:20.506356+00,2026-04-09 15:41:31.596787+00
tunisieannonce:tunisieannonce_e0eeeb56bbfd,maison,villa,75000.0,TND,Dar Allouche,Jebel Jelloud,TUNIS,230.0,2.0,326.09,36.7667,10.1833,100.0,HIGH,False,2026-03-26 15:54:33.958511+00,2026-04-09 15:41:31.54959+00
tunisieannonce:tunisieannonce_e15a63fc850f,terrain,land,290000.0,TND,Ouled Amor,Jebel Jelloud,TUNIS,905.0,,320.44,36.7667,10.1833,100.0,HIGH,False,2026-03-31 14:52:56.96719+00,2026-04-09 15:41:30.555738+00
tunisieannonce:tunisieannonce_e15bc3b8ade9,appartement,apartment,580000.0,TND,El Kantaoui,Jebel Jelloud,TUNIS,139.0,2.0,4172.66,36.7667,10.1833,100.0,HIGH,False,2026-03-29 14:44:56.961611+00,2026-04-09 15:41:30.115565+00
tunisieannonce:tunisieannonce_e162b8600fa8,terrain,land,181000.0,TND,Soliman,Soliman,TUNIS,377.0,,480.11,36.7,10.4833,100.0,HIGH,False,2026-03-26 15:49:45.192504+00,2026-04-09 15:41:34.095973+00
tunisieannonce:tunisieannonce_e1ca89dec6b8,appartement,apartment,210000.0,TND,Nouvelle Medina,Nouvelle Medina,TUNIS,75.0,2.0,2800.0,36.75,10.23,100.0,HIGH,False,2026-03-31 14:07:24.931348+00,2026-04-09 15:41:33.853537+00
tunisieannonce:tunisieannonce_e24c775a4e42,appartement,apartment,1300.0,TND,Berge Du Lac,Jebel Jelloud,TUNIS,,3.0,,36.7667,10.1833,75.0,GOOD,True,2026-04-02 09:02:18.041689+00,2026-04-09 15:41:34.628561+00
tunisieannonce:tunisieannonce_e29f963afe37,terrain,land,198365.0,TND,Soliman,Soliman,TUNIS,409.0,,485.0,36.7,10.4833,100.0,HIGH,False,2026-03-26 16:18:58.239775+00,2026-04-09 15:41:32.565902+00
tunisieannonce:tunisieannonce_e2b0dcdf9dd0,terrain,land,400000.0,TND,Rades Meliane,Rades,TUNIS,220.0,2.0,1818.18,36.7782,10.2815,100.0,HIGH,False,2026-03-29 10:46:35.779774+00,2026-04-09 15:41:32.323188+00
tunisieannonce:tunisieannonce_e2d4bb6364c1,terrain,land,468000.0,TND,Hammamet,Hammamet,TUNIS,468.0,,1000.0,36.4,10.6167,90.0,HIGH,False,2026-04-06 14:56:12.746124+00,2026-04-09 15:41:32.468893+00
tunisieannonce:tunisieannonce_e2e186d39c86,terrain,land,99840.0,TND,Bou Mhel,Jebel Jelloud,TUNIS,312.0,,320.0,36.7667,10.1833,95.0,HIGH,False,2026-04-02 08:59:47.799878+00,2026-04-09 15:41:30.212203+00
tunisieannonce:tunisieannonce_e2edd43f3c8d,terrain,land,350000.0,TND,Cite Touristique,Jebel Jelloud,TUNIS,260.0,3.0,1346.15,36.7667,10.1833,100.0,HIGH,False,2026-03-29 11:18:58.699387+00,2026-04-09 15:41:34.724805+00
tunisieannonce:tunisieannonce_e307d451eeb5,appartement,apartment,250000.0,TND,Hammam Chatt,Hammam Chatt,TUNIS,129.0,2.0,1937.98,36.7036,10.3625,100.0,HIGH,False,2026-04-02 09:13:28.28841+00,2026-04-09 15:41:33.70856+00
tunisieannonce:tunisieannonce_e30f4d75a162,maison,villa,235000.0,TND,El Mourouj,El Mourouj,TUNIS,101.0,2.0,2326.73,36.7405,10.2042,100.0,HIGH,False,2026-04-06 17:34:55.142767+00,2026-04-09 15:41:30.30893+00
tunisieannonce:tunisieannonce_e3154f7cb07e,appartement,apartment,350000.0,TND,El Aouina,Jebel Jelloud,TUNIS,154.0,4.0,2272.73,36.7667,10.1833,100.0,HIGH,False,2026-04-06 15:06:49.793407+00,2026-04-09 15:41:32.813485+00
tunisieannonce:tunisieannonce_e3b4e621074e,terrain,land,227600.0,TND,Chatt Meriem,Jebel Jelloud,TUNIS,569.0,,400.0,36.7667,10.1833,100.0,HIGH,False,2026-04-02 08:42:01.207423+00,2026-04-09 15:41:33.805369+00
tunisieannonce:tunisieannonce_e400817e88bf,appartement,apartment,170000.0,TND,El Mourouj,El Mourouj,TUNIS,63.0,2.0,2698.41,36.7405,10.2042,100.0,HIGH,False,2026-03-29 10:18:04.903964+00,2026-04-09 15:41:31.500929+00
tunisieannonce:tunisieannonce_e40c70e05642,appartement,apartment,297000.0,TND,El Aouina,Jebel Jelloud,TUNIS,118.0,2.0,2516.95,36.7667,10.1833,100.0,HIGH,False,2026-03-29 12:07:40.918467+00,2026-04-09 15:41:32.759037+00
tunisieannonce:tunisieannonce_e435486a26a2,appartement,apartment,215000.0,TND,Le Bardo,Le Bardo,TUNIS,105.0,5.0,2047.62,36.8111,10.1364,100.0,HIGH,False,2026-04-02 09:10:33.383901+00,2026-04-09 15:41:31.693965+00
tunisieannonce:tunisieannonce_e43816d9935c,terrain,land,650000.0,TND,Hammamet,Hammamet,TUNIS,220.0,2.0,2954.55,36.4,10.6167,100.0,HIGH,False,2026-04-06 12:25:15.758649+00,2026-04-09 15:41:30.968471+00
tunisieannonce:tunisieannonce_e43b069a084a,terrain,land,230000.0,TND,Ariana,Ariana Ville,TUNIS,200.0,3.0,1150.0,36.866011,10.193923,100.0,HIGH,False,2026-03-31 13:57:28.552418+00,2026-04-09 15:41:30.503321+00
tunisieannonce:tunisieannonce_e4d7665c42bd,terrain,land,1000.0,TND,Ezzahra,Ezzahra,TUNIS,200.0,,5.0,36.743,10.308,80.0,GOOD,True,2026-04-02 06:57:15.289252+00,2026-04-09 15:41:33.32183+00
tunisieannonce:tunisieannonce_e4d8ddd03710,terrain,land,600000.0,TND,Chorfech,Jebel Jelloud,TUNIS,,,,36.7667,10.1833,55.0,LOW,False,2026-04-06 12:31:00.944871+00,2026-04-09 15:41:32.614989+00
tunisieannonce:tunisieannonce_e520c053a7f9,appartement,apartment,295000.0,TND,Cite Universitaire,Jebel Jelloud,TUNIS,104.0,1.0,2836.54,36.7667,10.1833,100.0,HIGH,False,2026-03-29 10:23:58.325385+00,2026-04-09 15:41:30.066306+00
tunisieannonce:tunisieannonce_e553314d3395,maison,villa,300000.0,TND,Cite De La Sante,Jebel Jelloud,TUNIS,150.0,4.0,2000.0,36.7667,10.1833,100.0,HIGH,False,2026-04-01 22:31:58.043236+00,2026-04-09 15:41:30.914213+00
tunisieannonce:tunisieannonce_e5600eb695dd,terrain,land,469000.0,TND,Cite Sahloul,Jebel Jelloud,TUNIS,335.0,,1400.0,36.7667,10.1833,100.0,HIGH,False,2026-04-01 22:21:59.521123+00,2026-04-09 15:41:34.385973+00
tunisieannonce:tunisieannonce_e5827ccfddd3,terrain,land,1000.0,TND,Kerkouane,Jebel Jelloud,TUNIS,,,,36.7667,10.1833,40.0,LOW,True,2026-04-02 09:16:56.207628+00,2026-04-09 15:41:31.065416+00
tunisieannonce:tunisieannonce_e592d2a68928,terrain,land,1700.0,TND,Sidi Daoud,Jebel Jelloud,TUNIS,1000.0,,1.7,36.7667,10.1833,80.0,GOOD,True,2026-03-29 11:30:54.43588+00,2026-04-09 15:41:31.113107+00
tunisieannonce:tunisieannonce_e5be8124bba9,appartement,apartment,350000.0,TND,El Aouina,Jebel Jelloud,TUNIS,109.0,3.0,3211.01,36.7667,10.1833,100.0,HIGH,False,2026-03-29 14:47:03.272565+00,2026-04-09 15:41:30.163831+00
tunisieannonce:tunisieannonce_e65e4edcfc9f,appartement,apartment,350000.0,TND,El Kantaoui,Jebel Jelloud,TUNIS,42.0,2.0,8333.33,36.7667,10.1833,100.0,HIGH,False,2026-03-31 12:32:41.352032+00,2026-04-09 15:41:32.033899+00
tunisieannonce:tunisieannonce_e6b76bb87f50,terrain,land,160000.0,TND,Testour,Testour,TUNIS,,,,36.5525,9.4436,55.0,LOW,False,2026-03-29 11:21:34.462385+00,2026-04-09 15:41:32.808342+00
tunisieannonce:tunisieannonce_e6dcd3315615,terrain,land,2286.0,TND,Borj Chakir,Jebel Jelloud,TUNIS,80.0,,28.57,36.7667,10.1833,75.0,GOOD,True,2026-03-31 14:46:36.497485+00,2026-04-09 15:41:33.12752+00
tunisieannonce:tunisieannonce_e6e40ad60c38,terrain,land,590000.0,TND,El Mourouj,El Mourouj,TUNIS,480.0,2.0,1229.17,36.7405,10.2042,100.0,HIGH,False,2026-03-31 12:55:57.188986+00,2026-04-09 15:41:32.420665+00
tunisieannonce:tunisieannonce_e70b86171d25,terrain,land,42000.0,TND,Chatt Meriem,Jebel Jelloud,TUNIS,420.0,,100.0,36.7667,10.1833,100.0,HIGH,False,2026-04-01 21:18:34.392383+00,2026-04-09 15:41:30.609918+00
tunisieannonce:tunisieannonce_e71d57abe04d,appartement,apartment,300000.0,TND,Chotrana 1,Jebel Jelloud,TUNIS,84.0,1.0,3571.43,36.7667,10.1833,100.0,HIGH,False,2026-03-29 10:43:31.929361+00,2026-04-09 15:41:32.275519+00
tunisieannonce:tunisieannonce_e73d83b82d24,terrain,land,175000.0,TND,Akouda,Akouda,TUNIS,150.0,4.0,1166.67,35.8667,10.5667,100.0,HIGH,False,2026-03-31 14:47:09.724849+00,2026-04-09 15:41:33.999051+00
tunisieannonce:tunisieannonce_e7a3e60bfc3d,terrain,land,550000.0,TND,Bou Mhel,Jebel Jelloud,TUNIS,156.0,1.0,3525.64,36.7667,10.1833,100.0,HIGH,False,2026-03-31 12:37:14.312775+00,2026-04-09 15:41:33.757003+00
tunisieannonce:tunisieannonce_e7aa2189ef88,terrain,land,2721.0,TND,Chotrana 3,Jebel Jelloud,TUNIS,186.0,2.0,14.63,36.7667,10.1833,90.0,HIGH,True,2026-03-29 11:01:25.624399+00,2026-04-09 15:41:32.914448+00
tunisieannonce:tunisieannonce_e7b5ca9c6858,terrain,land,226000.0,TND,Oued Ellil,Oued Ellil,TUNIS,377.0,,599.47,36.8311,10.0347,95.0,HIGH,False,2026-03-31 14:32:43.701907+00,2026-04-09 15:41:30.454912+00
tunisieannonce:tunisieannonce_e7e59dbe18d9,maison,villa,730000.0,TND,Grombalia,Grombalia,TUNIS,410.0,4.0,1780.49,36.6,10.5,100.0,HIGH,False,2026-03-29 10:36:29.152711+00,2026-04-09 15:41:38.637613+00
tunisieannonce:tunisieannonce_e819ebaf9bf3,terrain,land,55000.0,TND,Kalaa El Kebira,Kalaa El Kebira,TUNIS,,,,35.8697,10.5544,55.0,LOW,False,2026-03-29 11:24:21.122432+00,2026-04-09 15:41:36.639722+00
tunisieannonce:tunisieannonce_e823ceb05f62,terrain,land,646800.0,TND,Chatt Meriem,Jebel Jelloud,TUNIS,539.0,,1200.0,36.7667,10.1833,100.0,HIGH,False,2026-03-29 12:20:45.330349+00,2026-04-09 15:41:37.087531+00
tunisieannonce:tunisieannonce_e849ba4d9e35,terrain,land,1000.0,TND,Hammam El Ghezaz,Hammam El Ghezaz,TUNIS,,,,37.0711,11.0469,40.0,LOW,True,2026-04-01 21:33:51.707563+00,2026-04-09 15:41:35.403141+00
tunisieannonce:tunisieannonce_e84c61bee54d,terrain,land,500000.0,TND,Cite El Khalil,Jebel Jelloud,TUNIS,505.0,,990.1,36.7667,10.1833,100.0,HIGH,False,2026-04-01 22:12:42.850048+00,2026-04-09 15:41:34.918919+00
tunisieannonce:tunisieannonce_e863a63ba0f5,appartement,apartment,430000.0,TND,El Aouina,Jebel Jelloud,TUNIS,2025.0,2.0,212.35,36.7667,10.1833,100.0,HIGH,False,2026-04-01 21:11:05.025507+00,2026-04-09 15:41:37.185106+00
tunisieannonce:tunisieannonce_e86814e2785e,appartement,apartment,641400.0,TND,Chotrana 3,Jebel Jelloud,TUNIS,150.0,2.0,4276.0,36.7667,10.1833,100.0,HIGH,False,2026-04-06 10:28:47.524805+00,2026-04-09 15:41:35.654919+00
tunisieannonce:tunisieannonce_e8be24594462,terrain,land,1230.0,TND,Sidi Daoud,Jebel Jelloud,TUNIS,948.0,,1.3,36.7667,10.1833,80.0,GOOD,True,2026-03-29 10:26:22.300391+00,2026-04-09 15:41:36.342853+00
tunisieannonce:tunisieannonce_e95e031c9316,appartement,apartment,268000.0,TND,Cite Jardins,Jebel Jelloud,TUNIS,67.0,1.0,4000.0,36.7667,10.1833,100.0,HIGH,False,2026-03-27 17:54:47.372805+00,2026-04-09 15:41:37.282943+00
tunisieannonce:tunisieannonce_e993c2e71992,appartement,apartment,285000.0,TND,Cite Afh,Jebel Jelloud,TUNIS,66.0,1.0,4318.18,36.7667,10.1833,100.0,HIGH,False,2026-03-31 13:57:46.157864+00,2026-04-09 15:41:38.047162+00
tunisieannonce:tunisieannonce_ea1d4ab322bd,terrain,land,18500.0,TND,Maknassy,Maknassy,TUNIS,300.0,,61.67,34.6053,9.6075,90.0,HIGH,False,2026-04-06 14:44:23.417907+00,2026-04-09 15:41:36.740189+00
tunisieannonce:tunisieannonce_ea58ff2ab777,terrain,land,161850.0,TND,Mnihla,Mnihla,TUNIS,257.0,,629.77,36.8648,10.1021,95.0,HIGH,False,2026-03-29 10:17:11.21466+00,2026-04-09 15:41:36.633676+00
tunisieannonce:tunisieannonce_ea6be3bd6a5a,terrain,land,140000.0,TND,El Haouaria,El Haouaria,TUNIS,362.0,2.0,386.74,37.0481,11.0189,100.0,HIGH,False,2026-03-31 13:20:20.044833+00,2026-04-09 15:41:37.330678+00
tunisieannonce:tunisieannonce_eaf6ccec4db6,appartement,apartment,250000.0,TND,El Aouina,Jebel Jelloud,TUNIS,109.0,2.0,2293.58,36.7667,10.1833,100.0,HIGH,False,2026-03-29 10:39:19.32341+00,2026-04-09 15:41:36.798505+00
tunisieannonce:tunisieannonce_eb4e4fe154c7,terrain,land,111680.0,TND,Chatt Meriem,Jebel Jelloud,TUNIS,349.0,,320.0,36.7667,10.1833,100.0,HIGH,False,2026-03-29 12:06:10.526902+00,2026-04-09 15:41:39.218239+00
tunisieannonce:tunisieannonce_ec09939ebcf0,terrain,land,280000.0,TND,Borj Cedria,Jebel Jelloud,TUNIS,444.0,,630.63,36.7667,10.1833,100.0,HIGH,False,2026-03-26 16:07:43.838475+00,2026-04-09 15:41:36.100901+00
tunisieannonce:tunisieannonce_ecc1901bbbe4,appartement,apartment,298230.0,TND,El Kantaoui,Jebel Jelloud,TUNIS,67.0,1.0,4451.19,36.7667,10.1833,100.0,HIGH,False,2026-03-29 11:05:39.439022+00,2026-04-09 15:41:37.756585+00
tunisieannonce:tunisieannonce_eda577b02d2d,maison,villa,240000.0,TND,Naassen,Jebel Jelloud,TUNIS,60.0,,4000.0,36.7667,10.1833,100.0,HIGH,False,2026-04-06 17:24:26.873221+00,2026-04-09 15:41:38.879351+00
tunisieannonce:tunisieannonce_edb1fabc5462,terrain,land,6400.0,TND,Berge Du Lac,Jebel Jelloud,TUNIS,336.0,3.0,19.05,36.7667,10.1833,90.0,HIGH,True,2026-03-31 13:51:26.430822+00,2026-04-09 15:41:35.063804+00
tunisieannonce:tunisieannonce_edf94b8f7a4c,terrain,land,105000.0,TND,Chatt Meriem,Jebel Jelloud,TUNIS,300.0,,350.0,36.7667,10.1833,100.0,HIGH,False,2026-04-01 22:54:55.434463+00,2026-04-09 15:41:36.246491+00
tunisieannonce:tunisieannonce_ee32c25e4380,terrain,land,580000.0,TND,Chatt Meriem,Jebel Jelloud,TUNIS,385.0,2.0,1506.49,36.7667,10.1833,100.0,HIGH,False,2026-03-29 12:30:36.136008+00,2026-04-09 15:41:35.705011+00
tunisieannonce:tunisieannonce_ee675ac3d1ff,terrain,land,275400.0,TND,Hergla,Hergla,TUNIS,324.0,,850.0,36.0333,10.5,100.0,HIGH,False,2026-03-31 12:34:44.909289+00,2026-04-09 15:41:37.660035+00
tunisieannonce:tunisieannonce_ee746b3e455d,maison,villa,120000.0,TND,Cite Sidi Nasser,Jebel Jelloud,TUNIS,75.0,1.0,1600.0,36.7667,10.1833,100.0,HIGH,False,2026-04-06 12:17:59.465569+00,2026-04-09 15:41:35.812093+00
tunisieannonce:tunisieannonce_ee896a0f72fe,terrain,land,250000.0,TND,Borj Cedria,Jebel Jelloud,TUNIS,372.0,2.0,672.04,36.7667,10.1833,100.0,HIGH,False,2026-04-01 21:49:57.86103+00,2026-04-09 15:41:38.54048+00
tunisieannonce:tunisieannonce_ee8aa9960716,appartement,apartment,360000.0,TND,Cite Ennasr 2,Jebel Jelloud,TUNIS,130.0,3.0,2769.23,36.7667,10.1833,100.0,HIGH,False,2026-03-31 14:15:30.645688+00,2026-04-09 15:41:37.950337+00
tunisieannonce:tunisieannonce_eedf6fbb3c75,terrain,land,4133.0,TND,Hammam Sousse,Hammam Sousse,TUNIS,758.0,,5.45,35.8592,10.59,80.0,GOOD,True,2026-04-02 06:58:16.727481+00,2026-04-09 15:41:34.869884+00
tunisieannonce:tunisieannonce_ef2279ad76c8,maison,villa,500000.0,TND,El Mourouj,El Mourouj,TUNIS,176.0,3.0,2840.91,36.7405,10.2042,100.0,HIGH,False,2026-03-29 11:47:36.446655+00,2026-04-09 15:41:35.408524+00
tunisieannonce:tunisieannonce_ef28b458322a,terrain,land,240000.0,TND,Testour,Testour,TUNIS,,,,36.5525,9.4436,55.0,LOW,False,2026-03-31 14:25:50.735528+00,2026-04-09 15:41:39.266762+00
tunisieannonce:tunisieannonce_ef6459fc02d7,terrain,land,1000.0,TND,Ezzahra,Ezzahra,TUNIS,,,,36.743,10.308,40.0,LOW,True,2026-03-31 14:49:45.127453+00,2026-04-09 15:41:35.461346+00
tunisieannonce:tunisieannonce_ef7697c9101f,terrain,land,185000.0,TND,Ghar El Melh,Ghar El Melh,TUNIS,424.0,,436.32,37.1458,10.1752,100.0,HIGH,False,2026-03-27 16:10:26.26744+00,2026-04-09 15:41:37.136831+00
tunisieannonce:tunisieannonce_ef7ae81cb8f7,terrain,land,9999.0,TND,Rafraf,Jebel Jelloud,TUNIS,120.0,,83.33,36.7667,10.1833,90.0,HIGH,False,2026-03-29 13:01:04.532699+00,2026-04-09 15:41:35.1128+00
tunisieannonce:tunisieannonce_efb8484d8329,appartement,apartment,390000.0,TND,El Aouina,Jebel Jelloud,TUNIS,120.0,2.0,3250.0,36.7667,10.1833,100.0,HIGH,False,2026-04-06 10:54:15.030273+00,2026-04-09 15:41:36.847068+00
tunisieannonce:tunisieannonce_f0060b2bd2d5,terrain,land,1400.0,TND,Bizerte,Menzel Jemil,TUNIS,873.0,3.0,1.6,37.237,9.91,90.0,HIGH,True,2026-03-29 10:25:34.662729+00,2026-04-09 15:41:39.072667+00
tunisieannonce:tunisieannonce_f007d810dc3d,terrain,land,290000.0,TND,Bir Mcherga,Bir Mcherga,TUNIS,,,,36.5167,10.0,55.0,LOW,False,2026-03-31 14:26:29.741202+00,2026-04-09 15:41:37.552373+00
tunisieannonce:tunisieannonce_f0329e503e7d,terrain,land,930000.0,TND,Rohia,Rohia,TUNIS,450.0,,2066.67,35.55,9.0,95.0,HIGH,False,2026-03-26 23:39:48.727516+00,2026-04-09 15:41:42.809029+00
tunisieannonce:tunisieannonce_f0428dd133c9,terrain,land,1180.0,TND,Zone Hoteliere,Jebel Jelloud,TUNIS,446.0,3.0,2.65,36.7667,10.1833,80.0,GOOD,True,2026-04-06 15:15:46.183761+00,2026-04-09 15:41:44.028227+00
tunisieannonce:tunisieannonce_f06e43dc2230,terrain,land,1200.0,TND,Sousse Corniche,Sidi El Heni,TUNIS,636.0,3.0,1.89,35.6756,10.3106,90.0,HIGH,True,2026-04-01 22:09:58.6661+00,2026-04-09 15:41:43.060867+00
tunisieannonce:tunisieannonce_f089d4b5782c,terrain,land,195000.0,TND,Borj Louzir,Jebel Jelloud,TUNIS,340.0,,573.53,36.7667,10.1833,95.0,HIGH,False,2026-03-29 12:05:18.674872+00,2026-04-09 15:41:40.118399+00
tunisieannonce:tunisieannonce_f0b47ba8aea4,terrain,land,1080.0,TND,El Menzah 6,El Menzah,TUNIS,450.0,4.0,2.4,36.8528,10.1703,90.0,HIGH,True,2026-04-02 08:27:45.328215+00,2026-04-09 15:41:43.545192+00
tunisieannonce:tunisieannonce_f0c344bc7fa7,terrain,land,1000.0,TND,Dar Allouche,Jebel Jelloud,TUNIS,,,,36.7667,10.1833,40.0,LOW,True,2026-03-31 12:55:31.158256+00,2026-04-09 15:41:43.641509+00
tunisieannonce:tunisieannonce_f102e7831f5e,appartement,apartment,600000.0,TND,Chotrana 1,Jebel Jelloud,TUNIS,185.0,3.0,3243.24,36.7667,10.1833,100.0,HIGH,False,2026-04-06 10:29:25.894066+00,2026-04-09 15:41:42.122088+00
tunisieannonce:tunisieannonce_f1ba5d16910c,terrain,land,6500.0,TND,El Kantaoui,Jebel Jelloud,TUNIS,,3.0,,36.7667,10.1833,85.0,HIGH,False,2026-04-06 14:52:05.060381+00,2026-04-09 15:41:43.156611+00
tunisieannonce:tunisieannonce_f2316dd1e4c9,maison,villa,900000.0,TND,Cite Ennasr 2,Jebel Jelloud,TUNIS,263.0,3.0,3422.05,36.7667,10.1833,100.0,HIGH,False,2026-03-26 23:30:55.245594+00,2026-04-09 15:41:41.297703+00
tunisieannonce:tunisieannonce_f23bf7a61676,terrain,land,350000.0,TND,Borj Touil,Jebel Jelloud,TUNIS,504.0,,694.44,36.7667,10.1833,95.0,HIGH,False,2026-03-31 14:38:13.553532+00,2026-04-09 15:41:41.88043+00
tunisieannonce:tunisieannonce_f2500fa81d42,maison,villa,200000.0,TND,Hammam Lif,Hammam Lif,TUNIS,100.0,2.0,2000.0,36.728,10.336,100.0,HIGH,False,2026-03-27 17:51:40.249116+00,2026-04-09 15:41:40.719226+00
tunisieannonce:tunisieannonce_f27be118202f,terrain,land,500000.0,TND,El Kraria,Jebel Jelloud,TUNIS,6000.0,,83.33,36.7667,10.1833,80.0,GOOD,False,2026-04-02 08:57:07.992441+00,2026-04-09 15:41:42.02519+00
tunisieannonce:tunisieannonce_f28bc81d55e0,maison,villa,730000.0,TND,La Soukra,La Soukra,TUNIS,160.0,2.0,4562.5,36.885212,10.245301,100.0,HIGH,False,2026-03-31 14:51:43.274734+00,2026-04-09 15:41:40.069952+00
tunisieannonce:tunisieannonce_f32e4d912c4c,terrain,land,2900.0,TND,El Kantaoui,Jebel Jelloud,TUNIS,830.0,1.0,3.49,36.7667,10.1833,90.0,HIGH,True,2026-03-26 15:42:53.331386+00,2026-04-09 15:41:41.831716+00
tunisieannonce:tunisieannonce_f383ad3e8647,maison,villa,330000.0,TND,Kelibia,Kelibia,TUNIS,300.0,2.0,1100.0,36.8472,11.0944,100.0,HIGH,False,2026-03-26 23:30:21.855027+00,2026-04-09 15:41:43.786823+00
tunisieannonce:tunisieannonce_f3b6e57d5ac8,maison,villa,1300.0,TND,Berge Du Lac,Jebel Jelloud,TUNIS,243.0,2.0,5.35,36.7667,10.1833,90.0,HIGH,True,2026-04-01 21:39:32.471896+00,2026-04-09 15:41:40.369833+00
tunisieannonce:tunisieannonce_f3cae25d67b5,appartement,apartment,420000.0,TND,La Soukra,La Soukra,TUNIS,93.0,2.0,4516.13,36.885212,10.245301,100.0,HIGH,False,2026-04-01 20:57:43.939991+00,2026-04-09 15:41:41.541678+00
tunisieannonce:tunisieannonce_f400bd16c156,appartement,apartment,280000.0,TND,Riadh Landlous,Jebel Jelloud,TUNIS,130.0,3.0,2153.85,36.7667,10.1833,100.0,HIGH,False,2026-03-31 14:52:29.1226+00,2026-04-09 15:41:39.37173+00
