source,source_listing_id,transaction,url,image_urls,title,price,currency,governorate,city,zone,property_type,surface_m2,rooms,bathrooms,poi,posted_at,scraped_at
mubawab,8212588,sale,https://www.mubawab.tn/fr/a/8212588/duplex-s3-avec-piscine-%C3%A0-vendre-%C3%A0-la-soukra,"['https://www.mubawab-media.com/ad/8/212/588F/h/thumb_1141057_property_xlarge_80990224.avif', 'https://www.mubawab-media.com/ad/8/212/588F/h/thumb_1141036_property_xlarge_80990225.avif', 'https://www.mubawab-media.com/ad/8/212/588F/h/thumb_1141061_property_xlarge_80990226.avif', 'https://www.mubawab-media.com/ad/8/212/588F/h/thumb_1141030_property_xlarge_80990227.avif', 'https://www.mubawab-media.com/ad/8/212/588F/h/thumb_1141059_property_xlarge_80990228.avif', 'https://www.mubawab-media.com/ad/8/212/588F/h/thumb_1141042_property_xlarge_80990229.avif', 'https://www.mubawab-media.com/ad/8/212/588F/h/thumb_1141040_property_xlarge_80990230.avif', 'https://www.mubawab-media.com/ad/8/212/588F/h/thumb_1141032_property_xlarge_80990231.avif', 'https://www.mubawab-media.com/ad/8/212/588F/h/thumb_1141033_property_xlarge_80990232.avif', 'https://www.mubawab-media.com/ad/8/212/588F/h/thumb_1141034_property_xlarge_80990233.avif', 'https://www.mubawab-media.com/ad/8/212/588F/h/thumb_1141043_property_xlarge_80990234.avif', 'https://www.mubawab-media.com/ad/8/212/588F/h/thumb_1141039_property_xlarge_80990235.avif', 'https://www.mubawab-media.com/ad/7/850/293F/m/thumb_742551_property_xlarge_65827112.avif', 'https://www.mubawab-media.com/ad/7/872/801F/m/thumb_783233_property_xlarge_77848422.avif', 'https://www.mubawab-media.com/ad/8/283/918F/m/jardin_81758998.avif', 'https://www.mubawab-media.com/ad/8/292/053F/m/WhatsApp%20Image%202025-12-29%20at%2014.04.29%20%287%29_81844042.avif']",Duplex S3 avec piscine à vendre à La Soukra,790000.0,TND,,La Soukra,,Apartment,400.0,3,2,{},,2026-02-16T22:49:19.873567
mubawab,8302921,sale,https://www.mubawab.tn/fr/a/8302921/triplex-%C3%A0-vendre-el-manar,"['https://www.mubawab-media.com/ad/8/302/921F/h/photo_0_81970745.avif', 'https://www.mubawab-media.com/ad/8/302/921F/h/photo_1_81970746.avif', 'https://www.mubawab-media.com/ad/8/302/921F/h/photo_2_81970747.avif', 'https://www.mubawab-media.com/ad/8/302/921F/h/photo_3_81970748.avif', 'https://www.mubawab-media.com/ad/8/302/921F/h/photo_4_81970749.avif', 'https://www.mubawab-media.com/ad/8/302/921F/h/photo_5_81970750.avif', 'https://www.mubawab-media.com/ad/8/302/921F/h/photo_6_81970751.avif', 'https://www.mubawab-media.com/ad/8/302/921F/h/photo_7_81970752.avif', 'https://www.mubawab-media.com/ad/8/240/827F/m/20251003_155905_81291234.avif', 'https://www.mubawab-media.com/ad/8/203/959F/m/photo_0_80900844.avif', 'https://www.mubawab-media.com/ad/8/018/697F/m/WhatsApp%20Image%202024-06-03%20%C3%A0%2016.54.38_3e7cda33_81811466.avif', 'https://www.mubawab-media.com/ad/8/285/133F/m/1000204660_81771359.avif']",Triplex à vendre El Manar,,TND,,El Menzah,,Apartment,320.0,5,4,{},,2026-02-16T22:49:20.494481
mubawab,8285853,sale,https://www.mubawab.tn/fr/a/8285853/a-vendre-une-maison-ind%C3%A9pendante-%C3%A0-hammam-sousse,"['https://www.mubawab-media.com/ad/8/285/853F/h/WhatsApp%20Image%202025-12-01%20at%2015.25.49_81778561.avif', 'https://www.mubawab-media.com/ad/8/285/853F/h/WhatsApp%20Image%202025-11-20%20%C3%A0%2010.34.51_d9a5935c_81778562.avif', 'https://www.mubawab-media.com/ad/8/285/853F/h/WhatsApp%20Image%202025-11-20%20%C3%A0%2010.34.53_b08feef6_81778563.avif', 'https://www.mubawab-media.com/ad/8/285/853F/h/WhatsApp%20Image%202025-11-20%20%C3%A0%2010.34.54_e4f4dafb_81778564.avif', 'https://www.mubawab-media.com/ad/8/285/853F/h/WhatsApp%20Image%202025-12-01%20at%2015.25.48_81778565.avif', 'https://www.mubawab-media.com/ad/8/285/853F/h/WhatsApp%20Image%202025-11-20%20%C3%A0%2010.34.53_14d1fb83_81778566.avif', 'https://www.mubawab-media.com/ad/8/285/853F/h/WhatsApp%20Image%202025-11-20%20%C3%A0%2010.34.53_dad43340_81778567.avif']",A vendre une maison indépendante à Hammam Sousse,380000.0,TND,,Hammam Sousse Ghrabi,,Apartment,,3,2,{},,2026-02-16T22:49:21.540202
mubawab,8287142,sale,https://www.mubawab.tn/fr/a/8287142/a-vendre-une-villa-%C3%A0-r%C3%A9nover-%C3%A0-marsa-nassim,"['https://www.mubawab-media.com/ad/8/287/142F/h/thumb_1240303_property_large_81792131.avif', 'https://www.mubawab-media.com/ad/8/301/906F/m/thumb_1277109_property_large_81952159.avif', 'https://www.mubawab-media.com/ad/8/093/253F/m/thumb_1015482_property_large_79781256.avif', 'https://www.mubawab-media.com/ad/8/111/239F/m/thumb_1053759_property_xlarge_79956947.avif', 'https://www.mubawab-media.com/ad/8/096/536F/m/thumb_1019980_property_large_79812858.avif']",A Vendre une villa à rénover à Marsa Nassim,1900000.0,TND,,Carthage,,Apartment,538.0,3,2,{},,2026-02-16T22:49:22.410346
mubawab,8298555,sale,https://www.mubawab.tn/fr/a/8298555/%C3%A0-vendre-%E2%80%93-triplex-de-haut-standing-avec-piscine-p,"['https://www.mubawab-media.com/ad/8/298/555F/h/thumb_1272273_property_large_81918139.avif', 'https://www.mubawab-media.com/ad/8/298/555F/h/thumb_1272272_property_large_81918138.avif', 'https://www.mubawab-media.com/ad/8/298/555F/h/thumb_1272270_property_large_81918140.avif', 'https://www.mubawab-media.com/ad/8/298/555F/h/thumb_1272271_property_large_81918141.avif', 'https://www.mubawab-media.com/ad/8/298/555F/h/thumb_1272274_property_large_81918142.avif', 'https://www.mubawab-media.com/ad/8/298/555F/h/thumb_1272268_property_large_81918143.avif', 'https://www.mubawab-media.com/ad/8/298/555F/h/thumb_1272276_property_large_81918144.avif', 'https://www.mubawab-media.com/ad/8/298/555F/h/thumb_1272269_property_large_81918145.avif', 'https://www.mubawab-media.com/ad/8/298/555F/h/thumb_1272265_property_large_81918146.avif', 'https://www.mubawab-media.com/ad/8/298/555F/h/thumb_1272275_property_large_81918147.avif', 'https://www.mubawab-media.com/ad/8/298/555F/h/thumb_1272266_property_large_81918148.avif', 'https://www.mubawab-media.com/ad/8/298/555F/h/thumb_1272267_property_large_81918149.avif', 'https://www.mubawab-media.com/ad/8/012/675F/m/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.13.11_50f9436b_78991157.avif', 'https://www.mubawab-media.com/ad/8/304/609F/m/thumb_1279881_property_large_81979067.avif', 'https://www.mubawab-media.com/ad/8/304/077F/m/9_81974433.avif', 'https://www.mubawab-media.com/ad/8/295/317F/m/621156463_1586310719181480_7595501479568121445_n_81881076.avif']",À Vendre – Triplex de Haut Standing avec Piscine P,920000.0,TND,,La Marsa,,Apartment,133.0,6,4,{},,2026-02-16T22:49:23.159250
mubawab,8293244,sale,https://www.mubawab.tn/fr/a/8293244/maison-s-3-cl%C3%A9-en-main-700-m-de-la-mer-haouaria,"['https://www.mubawab-media.com/ad/8/293/244F/h/photo_0_81970990.avif', 'https://www.mubawab-media.com/ad/8/293/244F/h/photo_1_81970991.avif', 'https://www.mubawab-media.com/ad/8/293/244F/h/photo_2_81970992.avif', 'https://www.mubawab-media.com/ad/8/293/244F/h/photo_3_81970993.avif', 'https://www.mubawab-media.com/ad/8/293/244F/h/photo_4_81970994.avif', 'https://www.mubawab-media.com/ad/8/293/244F/h/photo_5_81970995.avif', 'https://www.mubawab-media.com/ad/8/293/244F/h/photo_6_81970996.avif', 'https://www.mubawab-media.com/ad/8/293/244F/h/photo_7_81970997.avif', 'https://www.mubawab-media.com/ad/8/293/244F/h/photo_8_81970998.avif', 'https://www.mubawab-media.com/ad/8/293/244F/h/photo_9_81970999.avif']",Maison s 3 clé en main 700 m de la mer haouaria,190000.0,TND,,El Haouaria,,Apartment,,3,1,{},,2026-02-16T22:49:23.602211
mubawab,8304609,sale,https://www.mubawab.tn/fr/a/8304609/vente-duplex-a-gammarth-village,"['https://www.mubawab-media.com/ad/8/304/609F/h/thumb_1279881_property_large_81979067.avif', 'https://www.mubawab-media.com/ad/8/304/609F/h/thumb_1279891_property_large_81979082.avif', 'https://www.mubawab-media.com/ad/8/304/609F/h/thumb_1279890_property_large_81979083.avif', 'https://www.mubawab-media.com/ad/8/304/609F/h/thumb_1279889_property_large_81979084.avif', 'https://www.mubawab-media.com/ad/8/304/609F/h/thumb_1279888_property_large_81979085.avif', 'https://www.mubawab-media.com/ad/8/304/609F/h/thumb_1279887_property_large_81979086.avif', 'https://www.mubawab-media.com/ad/8/304/609F/h/thumb_1279886_property_large_81979087.avif', 'https://www.mubawab-media.com/ad/8/304/609F/h/thumb_1279885_property_large_81979088.avif', 'https://www.mubawab-media.com/ad/8/304/609F/h/thumb_1279884_property_large_81979089.avif', 'https://www.mubawab-media.com/ad/8/304/609F/h/thumb_1279883_property_large_81979090.avif', 'https://www.mubawab-media.com/ad/8/304/609F/h/thumb_1279882_property_large_81979091.avif', 'https://www.mubawab-media.com/ad/8/304/609F/h/thumb_1279892_property_large_81979092.avif', 'https://www.mubawab-media.com/ad/8/012/675F/m/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.13.11_50f9436b_78991157.avif', 'https://www.mubawab-media.com/ad/8/304/077F/m/9_81974433.avif', 'https://www.mubawab-media.com/ad/8/295/317F/m/621156463_1586310719181480_7595501479568121445_n_81881076.avif', 'https://www.mubawab-media.com/ad/8/298/555F/m/thumb_1272273_property_large_81918139.avif']",Vente duplex a gammarth village,940000.0,TND,,La Marsa,,Apartment,133.0,5,1,{},,2026-02-16T22:49:24.881991
mubawab,8304069,sale,https://www.mubawab.tn/fr/a/8304069/%C3%A9tage-de-villa-ind%C3%A9pendant-s3-et-studio,"['https://www.mubawab-media.com/ad/8/304/069F/h/Photo1_81977077.avif', 'https://www.mubawab-media.com/ad/8/304/069F/h/Photo2_81977078.avif', 'https://www.mubawab-media.com/ad/8/304/069F/h/Photo3_81977079.avif', 'https://www.mubawab-media.com/ad/8/304/069F/h/Photo4_81977080.avif', 'https://www.mubawab-media.com/ad/8/270/019F/m/8_81608878.avif', 'https://www.mubawab-media.com/ad/8/297/678F/m/IMG_5415_81910302.avif', 'https://www.mubawab-media.com/ad/8/138/116F/m/thumb_1085228_property_large_80229673.avif']",Étage de villa indépendant S3 et Studio,690000.0,TND,,Le Kram,,Apartment,70.0,3,2,{},,2026-02-16T22:49:25.497905
mubawab,8304350,sale,https://www.mubawab.tn/fr/a/8304350/maison-ind%C3%A9pendante-a-vendre-a-kheiredine,"['https://www.mubawab-media.com/ad/8/304/350F/h/1000027706_81976980.avif', 'https://www.mubawab-media.com/ad/8/304/350F/h/1000027707_81976981.avif', 'https://www.mubawab-media.com/ad/8/304/350F/h/1000027704_81976982.avif', 'https://www.mubawab-media.com/ad/8/304/350F/h/1000027702_81976983.avif', 'https://www.mubawab-media.com/ad/8/304/350F/h/1000027700_81976984.avif', 'https://www.mubawab-media.com/ad/8/304/350F/h/1000027701_81976985.avif', 'https://www.mubawab-media.com/ad/8/304/350F/h/1000027699_81976986.avif', 'https://www.mubawab-media.com/ad/8/304/350F/h/1000027698_81976987.avif', 'https://www.mubawab-media.com/ad/8/304/350F/h/1000027697_81976988.avif', 'https://www.mubawab-media.com/ad/8/304/350F/h/1000027695_81976989.avif', 'https://www.mubawab-media.com/ad/8/304/350F/h/1000027689_81976990.avif', 'https://www.mubawab-media.com/ad/8/304/350F/h/1000027692_81976991.avif', 'https://www.mubawab-media.com/ad/8/304/350F/h/1000027694_81976992.avif', 'https://www.mubawab-media.com/ad/8/304/350F/h/1000027693_81976993.avif', 'https://www.mubawab-media.com/ad/8/241/680F/m/16_81299096_81299115.avif', 'https://www.mubawab-media.com/ad/7/926/558F/m/445772373_441711638503127_7305752428445594662_n_76119635.avif', 'https://www.mubawab-media.com/ad/8/209/744F/m/thumb_1155620_property_large_80960977.avif', 'https://www.mubawab-media.com/ad/8/197/122F/m/1a8ca68c-c391-4185-a164-98c45deff85c_80834022.avif']",Maison indépendante a vendre a kheiredine,450000.0,TND,,Le Kram,,Apartment,30.0,3,2,{},,2026-02-16T22:49:26.170331
mubawab,8304339,sale,https://www.mubawab.tn/fr/a/8304339/villa-a-vendre-aux-jardins-de-carthage,"['https://www.mubawab-media.com/ad/8/304/339F/h/1000027719_81976897.avif', 'https://www.mubawab-media.com/ad/8/304/339F/h/1000027713_81976898.avif', 'https://www.mubawab-media.com/ad/8/304/339F/h/1000027712_81976899.avif', 'https://www.mubawab-media.com/ad/8/304/339F/h/1000027710_81976900.avif', 'https://www.mubawab-media.com/ad/8/304/339F/h/1000027720_81976901.avif', 'https://www.mubawab-media.com/ad/8/304/339F/h/1000027716_81976902.avif', 'https://www.mubawab-media.com/ad/8/304/339F/h/1000027711_81976903.avif', 'https://www.mubawab-media.com/ad/8/270/021F/m/518519040_1257052492873008_5288119277496456246_n_81609383.avif', 'https://www.mubawab-media.com/ad/8/106/887F/m/thumb_1033402_property_xlarge_79913437.avif', 'https://www.mubawab-media.com/ad/8/229/723F/m/thumb_1177244_property_large_81173547.avif']",Villa a vendre aux jardins de carthage,1100000.0,TND,,Le Kram,,Apartment,40.0,3,2,{},,2026-02-16T22:49:27.645187
mubawab,8073967,sale,https://www.mubawab.tn/fr/a/8073967/a-vendre-rez-de-chauss%C3%A9e-haut-standing-a-nabeul,"['https://www.mubawab-media.com/ad/8/073/967F/h/1da19d22af1fbb0d9f7468e37769555d_79597345.avif', 'https://www.mubawab-media.com/ad/8/073/967F/h/cdc098daafd5821e2bee1a01a9b6f68d_79597346.avif', 'https://www.mubawab-media.com/ad/8/073/967F/h/5f5886d9f00aef37c3336dae7966d3b0_79597347.avif', 'https://www.mubawab-media.com/ad/8/073/967F/h/5d19090fed72c9caab84049de315b061_79597348.avif', 'https://www.mubawab-media.com/ad/8/073/967F/h/73fcc9724021f8f0a5e25da317e742d3_79597349.avif', 'https://www.mubawab-media.com/ad/8/073/967F/h/25c0458f0200ddc01a89fae42175f08c_79597350.avif', 'https://www.mubawab-media.com/ad/8/073/967F/h/483db773f5a18568569f152ccc148a3c_79597351.avif', 'https://www.mubawab-media.com/ad/8/073/967F/h/75adca85e58bc8dffb23164b7e5189fa_79597352.avif', 'https://www.mubawab-media.com/ad/8/073/967F/h/db1fba7161b67c84f4daf10a8bb1322d_79597353.avif', 'https://www.mubawab-media.com/ad/8/073/967F/h/992321c6bb3e24cddf023b539bc2b09b_79597354.avif', 'https://www.mubawab-media.com/ad/8/302/341F/m/IMG-20260102-WA0012%281%29_81956808.avif', 'https://www.mubawab-media.com/ad/8/188/573F/m/2jhgSdiyW7LluxsY-thumb_80748813.avif', 'https://www.mubawab-media.com/ad/8/263/632F/m/real%20estate%20%28Facebook%20Post%29%20%2844%29_81535565.avif', 'https://www.mubawab-media.com/ad/8/151/024F/m/thumb_1100182_property_large_80357865.avif']",A vendre rez de chaussée haut standing a nabeul,570000.0,TND,,Nabeul,,Apartment,292.0,4,3,{},,2026-02-16T22:49:28.476303
mubawab,8304311,sale,https://www.mubawab.tn/fr/a/8304311/vente-villa-terrain-projet-menzah-8,"['https://www.mubawab-media.com/ad/8/304/311F/h/photo_00_81976707.avif', 'https://www.mubawab-media.com/ad/8/304/311F/h/photo_01_81976708.avif', 'https://www.mubawab-media.com/ad/8/304/311F/h/photo_02_81976709.avif', 'https://www.mubawab-media.com/ad/8/304/311F/h/photo_03_81976710.avif', 'https://www.mubawab-media.com/ad/8/280/474F/m/WhatsApp%20Image%202026-01-05%20at%2011.22.13%20%281%29_81721252.avif', 'https://www.mubawab-media.com/ad/8/239/871F/m/1000051311_81281280.avif', 'https://www.mubawab-media.com/ad/8/231/206F/m/Untitled%20design%20%282%29_81192553.avif', 'https://www.mubawab-media.com/ad/8/136/262F/m/White%20Blue%20Minimalist%20Real%20Estate%20Instagram%20Post_80211830.avif']",Vente / Villa / Terrain / Projet / Menzah 8,1800000.0,TND,,Ariana Ville,,Apartment,479.0,5,2,{},,2026-02-16T22:49:28.610187
mubawab,7996924,sale,https://www.mubawab.tn/fr/a/7996924/villa-felice-%C3%A0-vendre-%C3%A0-gammarth-sup,"['https://www.mubawab-media.com/ad/7/996/924F/h/fd837f13-adfb-4af2-98d8-d1a489394920_GF_GF_78826407.avif', 'https://www.mubawab-media.com/ad/7/996/924F/h/fd837f13-adfb-4af2-98d8-d1a489394920_GF_78826408.avif', 'https://www.mubawab-media.com/ad/7/996/924F/h/4e94f005-f98f-41b6-b41b-713ca82882fc_GF_GF_78826409.avif', 'https://www.mubawab-media.com/ad/7/996/924F/h/4fabde63-e8fb-4755-a2cd-d0eb3e318bab_GF_GF_78826410.avif', 'https://www.mubawab-media.com/ad/7/996/924F/h/9c43052e-2da3-462d-b933-ee6f959ba5f9_GF_GF_78826411.avif', 'https://www.mubawab-media.com/ad/8/178/947F/m/IMG_1459_80652339.avif', 'https://www.mubawab-media.com/ad/8/286/513F/m/thumb_1219091_property_xlarge_81785520.avif', 'https://www.mubawab-media.com/ad/8/218/170F/m/1000043312_81945128.avif', 'https://www.mubawab-media.com/ad/8/249/201F/m/Messenger_creation_45526F38-1EA2-4083-B684-9B190E4FA662_81377075.avif']",Villa Felice à Vendre à Gammarth Sup,3000000.0,TND,,La Marsa,,Apartment,900.0,5,2,{},,2026-02-16T22:49:30.125888
mubawab,8265974,sale,https://www.mubawab.tn/fr/a/8265974/triplex-s4-%C3%A0-vendre-%C3%A0-la-soukra,"['https://www.mubawab-media.com/ad/8/265/974F/h/thumb_1219433_property_xlarge_81562900.avif', 'https://www.mubawab-media.com/ad/8/265/974F/h/thumb_1219440_property_xlarge_81562901.avif', 'https://www.mubawab-media.com/ad/8/265/974F/h/thumb_1219443_property_xlarge_81562902.avif', 'https://www.mubawab-media.com/ad/8/265/974F/h/thumb_1219427_property_xlarge_81562903.avif', 'https://www.mubawab-media.com/ad/8/265/974F/h/thumb_1219431_property_xlarge_81562904.avif', 'https://www.mubawab-media.com/ad/8/265/974F/h/thumb_1219429_property_xlarge_81562905.avif', 'https://www.mubawab-media.com/ad/8/265/974F/h/thumb_1219432_property_xlarge_81562906.avif', 'https://www.mubawab-media.com/ad/8/265/974F/h/thumb_1219441_property_xlarge_81562907.avif', 'https://www.mubawab-media.com/ad/8/265/974F/h/thumb_1219436_property_xlarge_81562908.avif', 'https://www.mubawab-media.com/ad/8/265/974F/h/thumb_1219437_property_xlarge_81562909.avif', 'https://www.mubawab-media.com/ad/8/265/974F/h/thumb_1219439_property_xlarge_81562910.avif', 'https://www.mubawab-media.com/ad/8/265/974F/h/thumb_1219430_property_xlarge_81562911.avif', 'https://www.mubawab-media.com/ad/8/265/974F/h/thumb_1219424_property_xlarge_81562912.avif', 'https://www.mubawab-media.com/ad/8/265/974F/h/thumb_1219434_property_xlarge_81562913.avif', 'https://www.mubawab-media.com/ad/8/265/974F/h/thumb_1219426_property_xlarge_81562914.avif', 'https://www.mubawab-media.com/ad/8/265/974F/h/thumb_1219446_property_xlarge_81562915.avif', 'https://www.mubawab-media.com/ad/7/847/354F/m/1_GF_71518055.avif', 'https://www.mubawab-media.com/ad/8/044/313F/m/IMG_3232_81821577.avif', 'https://www.mubawab-media.com/ad/8/275/575F/m/thumb_1230719_property_large_81666852.avif', 'https://www.mubawab-media.com/ad/7/962/447F/m/454263818_983419006908516_1058752792311806494_n_78585235.avif']",Triplex S4 à vendre à La Soukra,1273000.0,TND,,La Soukra,,Apartment,340.0,5,4,{},,2026-02-16T22:49:30.785031
mubawab,8266226,sale,https://www.mubawab.tn/fr/pa/8266226/duplex-s4-%C3%A0-la-soukra-surface-de-262-m%C2%B2,"['https://www.mubawab-media.com/ad/8/266/226F/h/IMG_0027_81645552.avif', 'https://www.mubawab-media.com/ad/8/266/226F/h/IMG_0025_81645542.avif', 'https://www.mubawab-media.com/ad/8/266/226F/h/IMG_0024_81645543.avif', 'https://www.mubawab-media.com/ad/8/266/226F/h/IMG_0016_81645544.avif', 'https://www.mubawab-media.com/ad/8/266/226F/h/IMG_0026_81645545.avif', 'https://www.mubawab-media.com/ad/8/266/226F/h/IMG_0017_81645546.avif', 'https://www.mubawab-media.com/ad/8/266/226F/h/IMG_0018_81645547.avif', 'https://www.mubawab-media.com/ad/8/266/226F/h/IMG_0019_81645548.avif', 'https://www.mubawab-media.com/ad/8/266/226F/h/IMG_0020_81645549.avif', 'https://www.mubawab-media.com/ad/8/266/226F/h/IMG_0021_81645550.avif', 'https://www.mubawab-media.com/ad/8/266/226F/h/IMG_0022_81645551.avif', 'https://www.mubawab-media.com/ad/8/266/226F/h/IMG_0030_81645553.avif', 'https://www.mubawab-media.com/ad/8/266/226F/h/IMG_0031_81645554.avif', 'https://www.mubawab-media.com/ad/8/266/226F/h/IMG_0032_81645555.avif', 'https://www.mubawab-media.com/ad/8/266/226F/h/IMG_0035_81645556.avif', 'https://www.mubawab-media.com/ad/8/266/226F/h/IMG_0036_81645557.avif', 'https://www.mubawab-media.com/ad/8/266/226F/h/IMG_0033_81645558.avif', 'https://www.mubawab-media.com/ad/8/266/226F/h/Plan_2_81565404_81565484.avif', 'https://www.mubawab-media.com/ad/8/266/223F/m/IMG_0035_81645311.avif', 'https://www.mubawab-media.com/ad/8/266/220F/m/Plan_1%20%281%29_81565403_81565457.avif', 'https://www.mubawab-media.com/ad/8/266/221F/m/IMG_0016_81645544_81651408.avif']",Duplex S4 à La Soukra. Surface de 262 m²,,TND,,La Soukra,,Apartment,262.0,4,3,{},,2026-02-16T22:49:33.760990
mubawab,8221561,sale,https://www.mubawab.tn/fr/pa/8221561/a-vendre-fabuleux-duplex-d1-s4,"['https://www.mubawab-media.com/ad/8/221/561F/h/D1_81115864.avif', 'https://www.mubawab-media.com/ad/8/221/561F/h/D11_81115865.avif', 'https://www.mubawab-media.com/ad/8/221/561F/h/D6-4_81115726.avif', 'https://www.mubawab-media.com/ad/8/221/561F/h/D6-5_81115730.avif', 'https://www.mubawab-media.com/ad/8/221/561F/h/D6-7_81115731.avif', 'https://www.mubawab-media.com/ad/8/221/561F/h/D6-8_81115732.avif', 'https://www.mubawab-media.com/ad/8/221/561F/h/D6-9_81115733.avif', 'https://www.mubawab-media.com/ad/8/221/561F/h/D6-10_81115734.avif', 'https://www.mubawab-media.com/ad/8/224/243F/m/D6-7_81116242.avif', 'https://www.mubawab-media.com/ad/8/224/231F/m/D6-5_81116015.avif', 'https://www.mubawab-media.com/ad/8/224/237F/m/D6-9_81116143.avif']",A vendre Fabuleux Duplex D1 S4,890000.0,TND,,Ariana Ville,,Apartment,323.0,4,3,{},,2026-02-16T22:49:34.240130
